problem,seed,nlevels,n,m,order_conf,tot_palsz,tot_lstsz,ncols,tot_conf_edges,tot_build_tm,tot_conf_tm,tot_assgn_tm,tot_inv_tm,mem
H6_2D_sto3g,234853455,5,18137,82641188,LIST,2788,59,2816,96318087,18.4648,0.302458,0.0164974,0,904924
H6_2D_sto3g,5,5,18137,82641188,LIST,2789,59,2819,96321434,18.5464,0.301577,0.0167291,0,904924
H6_2D_sto3g,1736,5,18137,82641188,LIST,2791,59,2823,96338662,18.4513,0.30318,0.0166063,0,904928
H6_2D_sto3g,340955,5,18137,82641188,LIST,2812,59,2846,96402563,18.6885,0.312625,0.0169,0,904924
H6_2D_sto3g,82674392,5,18137,82641188,LIST,2790,59,2826,96323844,18.5805,0.309125,0.0165994,0,904928
H6_2D_sto3g,234853455,5,18137,82641188,LIST,2788,59,2816,96318087,18.5302,0.30085,0.0163941,0,904924
H6_2D_sto3g,5,5,18137,82641188,LIST,2796,60,2826,96343738,18.5539,0.305277,0.0178148,0,904408
H6_2D_sto3g,1736,5,18137,82641188,LIST,2801,60,2839,96342167,18.4986,0.309529,0.0177164,0,904412
H6_2D_sto3g,340955,5,18137,82641188,LIST,2799,60,2835,96341276,18.538,0.304969,0.01824,0,904408
H6_2D_sto3g,82674392,5,18137,82641188,LIST,2792,60,2823,96333501,18.521,0.301641,0.0180264,0,904408
H6_2D_sto3g,234853455,5,18137,82641188,LIST,2784,60,2811,96292624,18.4544,0.308531,0.0177016,0,904416
H6_1D_sto3g,5,11,19025,90853544,LIST,2348,151,2405,55292524,22.1316,0.484058,0.0305537,0,339676
H6_1D_sto3g,1736,12,19025,90853544,LIST,2354,157,2394,55250258,22.0764,0.489505,0.0303113,0,339584
H6_1D_sto3g,340955,11,19025,90853544,LIST,2350,152,2410,55353728,22.015,0.484275,0.0304754,0,339376
H6_1D_sto3g,82674392,11,19025,90853544,LIST,2345,152,2399,55260942,22.1843,0.487139,0.0303218,0,339420
H6_1D_sto3g,234853455,11,19025,90853544,LIST,2363,152,2424,55677854,21.9517,0.483847,0.0303036,0,339408
H6_1D_sto3g,5,7,19025,90853544,LIST,2549,101,2603,30655766,18.751,0.40961,0.0232573,0,286452
H6_1D_sto3g,1736,7,19025,90853544,LIST,2549,101,2612,30651689,18.6533,0.412561,0.0235161,0,285800
H6_1D_sto3g,340955,7,19025,90853544,LIST,2560,101,2617,30756606,18.669,0.41088,0.0235847,0,286352
H6_1D_sto3g,82674392,7,19025,90853544,LIST,2556,101,2623,30723019,18.7725,0.414743,0.0231092,0,286688
H6_1D_sto3g,234853455,7,19025,90853544,LIST,2560,101,2621,30737616,18.6026,0.409982,0.0232368,0,286256
H6_1D_sto3g,5,5,19025,90853544,LIST,2925,59,2962,105253506,20.5812,0.323199,0.0177144,0,974844
H6_1D_sto3g,1736,5,19025,90853544,LIST,2917,59,2948,105219722,20.4954,0.318829,0.0174414,0,974844
H6_1D_sto3g,340955,5,19025,90853544,LIST,2929,59,2964,105260381,20.5976,0.322243,0.0172265,0,974848
H6_1D_sto3g,82674392,5,19025,90853544,LIST,2933,59,2971,105286388,20.5283,0.316887,0.0172742,0,974844
H6_1D_sto3g,234853455,5,19025,90853544,LIST,2933,59,2962,105276450,20.9028,0.344708,0.017509,0,974844
H6_1D_sto3g,5,5,19025,90853544,LIST,2925,59,2962,105253506,20.506,0.315592,0.0176422,0,974844
H6_1D_sto3g,1736,5,19025,90853544,LIST,2917,59,2948,105219722,20.6731,0.318168,0.0176385,0,974844
H6_1D_sto3g,340955,5,19025,90853544,LIST,2929,59,2964,105260381,20.4269,0.321786,0.0172813,0,974844
H6_1D_sto3g,82674392,5,19025,90853544,LIST,2933,59,2971,105286388,20.4483,0.31649,0.0173484,0,974840
H6_1D_sto3g,234853455,5,19025,90853544,LIST,2933,59,2962,105276450,20.4761,0.326428,0.0174988,0,974844
H6_1D_sto3g,5,5,19025,90853544,LIST,2925,59,2962,105253506,20.4995,0.325043,0.0173729,0,974844
H6_1D_sto3g,1736,5,19025,90853544,LIST,2917,59,2948,105219722,20.5417,0.325803,0.0173042,0,974844
H6_1D_sto3g,340955,5,19025,90853544,LIST,2929,59,2964,105260381,20.4736,0.320175,0.0171924,0,974848
H6_1D_sto3g,82674392,5,19025,90853544,LIST,2933,59,2971,105286388,20.6287,0.315681,0.0172777,0,974844
H6_1D_sto3g,234853455,5,19025,90853544,LIST,2933,59,2962,105276450,20.5027,0.318216,0.0173149,0,974844
H6_1D_sto3g,5,5,19025,90853544,LIST,2925,59,2962,105253506,20.5289,0.314928,0.0175241,0,974844
H6_1D_sto3g,1736,5,19025,90853544,LIST,2917,59,2948,105219722,20.576,0.319669,0.0173568,0,974844
H6_1D_sto3g,340955,5,19025,90853544,LIST,2929,59,2964,105260381,20.5496,0.32962,0.0173864,0,974844
H6_1D_sto3g,82674392,5,19025,90853544,LIST,2933,59,2971,105286388,20.4746,0.317322,0.0173034,0,974844
H6_1D_sto3g,234853455,5,19025,90853544,LIST,2933,59,2962,105276450,20.4604,0.318807,0.0172256,0,974840
H6_1D_sto3g,5,5,19025,90853544,LIST,2918,60,2948,105220848,20.7468,0.329606,0.0191907,0,975708
H6_1D_sto3g,1736,5,19025,90853544,LIST,2919,60,2953,105223150,20.4628,0.320605,0.0185394,0,975708
H6_1D_sto3g,340955,5,19025,90853544,LIST,2931,60,2956,105272267,20.5163,0.320735,0.0186923,0,975788
H6_1D_sto3g,82674392,5,19025,90853544,LIST,2913,60,2943,105205422,20.3766,0.317309,0.0184952,0,975704
H6_1D_sto3g,234853455,5,19025,90853544,LIST,2919,60,2950,105236407,20.5071,0.316148,0.0184952,0,975708
H4_2D_631g,5,12,22529,127024320,LIST,2776,161,2829,70899493,33.1256,0.650866,0.0371167,0,403768
H4_2D_631g,1736,12,22529,127024320,LIST,2782,162,2829,71069650,33.1094,0.635557,0.0366878,0,403960
H4_2D_631g,340955,12,22529,127024320,LIST,2778,162,2832,70814867,32.8713,0.647426,0.0371073,0,403352
H4_2D_631g,82674392,12,22529,127024320,LIST,2776,161,2831,70879821,32.9844,0.634363,0.0367357,0,403536
H4_2D_631g,234853455,12,22529,127024320,LIST,2782,162,2823,71030499,32.9392,0.631945,0.0365642,0,403124
H4_2D_631g,5,8,22529,127024320,LIST,3011,112,3050,39398179,28.3686,0.541611,0.0282317,0,358648
H4_2D_631g,1736,8,22529,127024320,LIST,3023,112,3067,39505497,27.8134,0.53773,0.028491,0,358196
H4_2D_631g,340955,8,22529,127024320,LIST,3030,112,3071,39594040,28.1158,0.543969,0.0283014,0,358412
H4_2D_631g,82674392,8,22529,127024320,LIST,3031,111,3073,39624694,27.9454,0.533692,0.028621,0,359020
H4_2D_631g,234853455,8,22529,127024320,LIST,3021,111,3058,39533974,27.9087,0.541853,0.0282448,0,359144
H4_2D_631g,5,5,22529,127024320,LIST,3446,60,3481,145747438,30.5919,0.422945,0.0211952,0,1.25676e+06
H4_2D_631g,1736,5,22529,127024320,LIST,3455,60,3489,145789229,30.7423,0.424809,0.0212752,0,1.25678e+06
H4_2D_631g,340955,5,22529,127024320,LIST,3454,60,3478,145781374,30.8439,0.432758,0.0215903,0,1.25677e+06
H4_2D_631g,82674392,5,22529,127024320,LIST,3445,60,3490,145750654,30.7036,0.423332,0.0211472,0,1.25678e+06
H4_2D_631g,234853455,5,22529,127024320,LIST,3446,60,3489,145756121,30.6103,0.424194,0.0211708,0,1.25676e+06
H4_2D_631g,5,5,22529,127024320,LIST,3446,60,3481,145747438,30.811,0.422151,0.0212006,0,1.25676e+06
H4_2D_631g,1736,5,22529,127024320,LIST,3455,60,3489,145789229,30.6614,0.433714,0.0213911,0,1.25678e+06
H4_2D_631g,340955,5,22529,127024320,LIST,3454,60,3478,145781374,30.9468,0.431639,0.0217456,0,1.25677e+06
H4_2D_631g,82674392,5,22529,127024320,LIST,3445,60,3490,145750654,30.5228,0.423213,0.0212703,0,1.25678e+06
H4_2D_631g,234853455,5,22529,127024320,LIST,3446,60,3489,145756121,30.6629,0.425579,0.0212888,0,1.25676e+06
H4_2D_631g,5,5,22529,127024320,LIST,3446,60,3481,145747438,30.5739,0.430421,0.0212231,0,1.25677e+06
H4_2D_631g,1736,5,22529,127024320,LIST,3455,60,3489,145789229,30.734,0.427618,0.0211906,0,1.25678e+06
H4_2D_631g,340955,5,22529,127024320,LIST,3454,60,3478,145781374,30.63,0.430566,0.0212217,0,1.25677e+06
H4_2D_631g,82674392,5,22529,127024320,LIST,3445,60,3490,145750654,30.7392,0.433281,0.0216038,0,1.25678e+06
H4_2D_631g,234853455,5,22529,127024320,LIST,3446,60,3489,145756121,30.9978,0.433226,0.0216408,0,1.25677e+06
H4_2D_631g,5,5,22529,127024320,LIST,3446,60,3481,145747438,30.7847,0.427775,0.0214802,0,1.25676e+06
H4_2D_631g,1736,5,22529,127024320,LIST,3455,60,3489,145789229,30.8477,0.435219,0.0211577,0,1.25678e+06
H4_2D_631g,340955,5,22529,127024320,LIST,3454,60,3478,145781374,30.7835,0.432022,0.0212473,0,1.25677e+06
H4_2D_631g,82674392,5,22529,127024320,LIST,3445,60,3490,145750654,30.8148,0.432927,0.0214154,0,1.25678e+06
H4_2D_631g,234853455,5,22529,127024320,LIST,3446,60,3489,145756121,30.7468,0.436498,0.0212986,0,1.25677e+06
H4_2D_631g,5,5,22529,127024320,LIST,3439,61,3485,145717513,30.7035,0.423919,0.0225768,0,1.25582e+06
H4_2D_631g,1736,5,22529,127024320,LIST,3451,61,3487,145767583,30.7103,0.427822,0.0226447,0,1.25582e+06
H4_2D_631g,340955,5,22529,127024320,LIST,3456,61,3493,145776962,30.6908,0.440709,0.0230721,0,1.25582e+06
H4_2D_631g,82674392,5,22529,127024320,LIST,3457,61,3496,145776425,30.6098,0.424489,0.022755,0,1.25582e+06
H4_2D_631g,234853455,5,22529,127024320,LIST,3450,61,3488,145758239,30.5808,0.424567,0.0226561,0,1.25591e+06
H4_3D_631g,5,13,34481,297303496,LIST,4197,177,4243,121032555,80.2221,1.11212,0.0575145,0,617028
H4_3D_631g,1736,12,34481,297303496,LIST,4201,172,4271,121141395,80.101,1.13802,0.0574286,0,616776
H4_3D_631g,340955,13,34481,297303496,LIST,4226,178,4275,121673418,80.5774,1.13597,0.0574048,0,618128
H4_3D_631g,82674392,12,34481,297303496,LIST,4203,172,4263,121294346,80.4108,1.11435,0.0571444,0,618460
H4_3D_631g,234853455,13,34481,297303496,LIST,4206,177,4255,121182482,80.1885,1.11564,0.0573311,0,617924
H4_3D_631g,5,8,34481,297303496,LIST,4571,117,4615,65064515,67.1662,0.920409,0.0441493,0,558828
H4_3D_631g,1736,8,34481,297303496,LIST,4580,118,4627,65194896,67.0457,0.911056,0.0446749,0,558032
H4_3D_631g,340955,8,34481,297303496,LIST,4582,118,4635,65164683,67.1373,0.926683,0.0442802,0,558808
H4_3D_631g,82674392,8,34481,297303496,LIST,4569,118,4615,64978224,67.6076,0.91551,0.0449526,0,558672
H4_3D_631g,234853455,8,34481,297303496,LIST,4576,118,4626,65157449,67.1916,0.912735,0.0443966,0,558652
H4_3D_631g,5,5,34481,297303496,LIST,5238,63,5286,326972748,73.3875,0.704794,0.033346,0,3.18037e+06
H4_3D_631g,1736,5,34481,297303496,LIST,5246,63,5286,327003510,73.1116,0.699851,0.0327577,0,3.18037e+06
H4_3D_631g,340955,5,34481,297303496,LIST,5263,63,5309,327072974,73.4745,0.705603,0.0330284,0,3.18037e+06
H4_3D_631g,82674392,5,34481,297303496,LIST,5228,63,5270,326930904,74.3663,0.710697,0.0328385,0,3.18037e+06
H4_3D_631g,234853455,5,34481,297303496,LIST,5243,63,5281,326994154,73.7554,0.693218,0.0325832,0,3.18038e+06
H4_3D_631g,5,5,34481,297303496,LIST,5238,63,5286,326972748,74.1667,0.737072,0.0334098,0,3.18037e+06
H4_3D_631g,1736,5,34481,297303496,LIST,5246,63,5286,327003510,73.9996,0.723149,0.0335232,0,3.18037e+06
H4_3D_631g,340955,5,34481,297303496,LIST,5263,63,5309,327072974,74.339,0.70653,0.0330085,0,3.18037e+06
H4_3D_631g,82674392,5,34481,297303496,LIST,5228,63,5270,326930904,74.5086,0.69332,0.0327481,0,3.18038e+06
H4_3D_631g,234853455,5,34481,297303496,LIST,5243,63,5281,326994154,74.0784,0.713989,0.0334579,0,3.18038e+06
H4_3D_631g,5,5,34481,297303496,LIST,5238,63,5286,326972748,74.0566,0.714043,0.0335121,0,3.18037e+06
H4_3D_631g,1736,5,34481,297303496,LIST,5246,63,5286,327003510,73.8258,0.737107,0.0329386,0,3.18038e+06
H4_3D_631g,340955,5,34481,297303496,LIST,5263,63,5309,327072974,73.532,0.706341,0.0329124,0,3.18037e+06
H4_3D_631g,82674392,5,34481,297303496,LIST,5228,63,5270,326930904,73.3275,0.691717,0.0331993,0,3.18038e+06
H4_3D_631g,234853455,5,34481,297303496,LIST,5243,63,5281,326994154,73.2705,0.704399,0.0329822,0,3.18038e+06
H4_3D_631g,5,5,34481,297303496,LIST,5238,63,5286,326972748,73.9189,0.714943,0.0328718,0,3.18037e+06
H4_3D_631g,1736,5,34481,297303496,LIST,5246,63,5286,327003510,72.9898,0.711341,0.0328586,0,3.18038e+06
H4_3D_631g,340955,5,34481,297303496,LIST,5263,63,5309,327072974,73.7138,0.720814,0.0337988,0,3.18037e+06
H4_3D_631g,82674392,5,34481,297303496,LIST,5228,63,5270,326930904,74.1848,0.719874,0.0328104,0,3.18037e+06
H4_3D_631g,234853455,5,34481,297303496,LIST,5243,63,5281,326994154,73.0882,0.694191,0.0327704,0,3.18038e+06
H4_3D_631g,5,5,34481,297303496,LIST,5263,64,5301,327076716,73.9241,0.731566,0.0358203,0,3.18103e+06
H4_3D_631g,1736,5,34481,297303496,LIST,5245,64,5292,326993848,74.5401,0.730836,0.0356432,0,3.1809e+06
H4_3D_631g,340955,5,34481,297303496,LIST,5276,64,5325,327120839,74.0099,0.725697,0.0359979,0,3.18103e+06
H4_3D_631g,82674392,5,34481,297303496,LIST,5240,64,5289,326964053,73.3259,0.696143,0.0350706,0,3.18103e+06
H4_3D_631g,234853455,5,34481,297303496,LIST,5229,64,5277,326935675,73.7801,0.701958,0.0354633,0,3.18103e+06
H4_1D_631g,5,13,42449,450624984,LIST,5159,189,5208,167488145,129.324,1.59837,0.0747267,0,795960
H4_1D_631g,1736,13,42449,450624984,LIST,5154,190,5208,167371291,129.935,1.60302,0.0763932,0,798504
H4_1D_631g,340955,13,42449,450624984,LIST,5173,190,5223,167843038,128.504,1.61146,0.0750911,0,796400
H4_1D_631g,82674392,13,42449,450624984,LIST,5162,190,5211,167614971,128.542,1.58373,0.0760755,0,795060
H4_1D_631g,234853455,13,42449,450624984,LIST,5161,190,5214,167559961,128.109,1.59166,0.0750788,0,795028
H4_1D_631g,5,8,42449,450624984,LIST,5630,121,5686,87143521,106.126,1.25062,0.0571884,0,724480
H4_1D_631g,1736,8,42449,450624984,LIST,5630,121,5684,87099305,106.544,1.27107,0.0564182,0,723384
H4_1D_631g,340955,9,42449,450624984,LIST,5648,128,5678,87277910,106.234,1.30435,0.0577742,0,723708
H4_1D_631g,82674392,8,42449,450624984,LIST,5626,121,5681,87056307,106.23,1.24432,0.0564444,0,723500
H4_1D_631g,234853455,8,42449,450624984,LIST,5615,121,5673,86971154,108.299,1.28459,0.0575818,0,722824
H4_1D_631g,5,5,42449,450624984,LIST,6414,64,6471,490639347,117.337,0.979067,0.0419951,0,4.43901e+06
H4_1D_631g,1736,5,42449,450624984,LIST,6431,64,6489,490703826,116.792,0.983828,0.0419949,0,4.43902e+06
H4_1D_631g,340955,5,42449,450624984,LIST,6441,64,6502,490746703,117.35,1.00468,0.0426017,0,4.43902e+06
H4_1D_631g,82674392,5,42449,450624984,LIST,6420,64,6476,490653857,117.521,0.992686,0.042014,0,4.43901e+06
H4_1D_631g,234853455,5,42449,450624984,LIST,6446,64,6501,490768566,117,0.986713,0.0422421,0,4.43901e+06
H4_1D_631g,5,5,42449,450624984,LIST,6414,64,6471,490639347,116.766,0.966573,0.0421217,0,4.43901e+06
H4_1D_631g,1736,5,42449,450624984,LIST,6431,64,6489,490703826,117.278,0.98875,0.0422353,0,4.43902e+06
H4_1D_631g,340955,5,42449,450624984,LIST,6441,64,6502,490746703,116.65,1.01518,0.0423391,0,4.43902e+06
H4_1D_631g,82674392,5,42449,450624984,LIST,6420,64,6476,490653857,118.494,0.968171,0.0418823,0,4.43901e+06
H4_1D_631g,234853455,5,42449,450624984,LIST,6446,64,6501,490768566,117.916,0.977,0.0422688,0,4.43901e+06
H4_1D_631g,5,5,42449,450624984,LIST,6414,64,6471,490639347,116.669,0.968057,0.0418253,0,4.43901e+06
H4_1D_631g,1736,5,42449,450624984,LIST,6431,64,6489,490703826,116.31,0.977434,0.0422251,0,4.43902e+06
H4_1D_631g,340955,5,42449,450624984,LIST,6441,64,6502,490746703,116.639,0.989492,0.0429981,0,4.43901e+06
H4_1D_631g,82674392,5,42449,450624984,LIST,6420,64,6476,490653857,116.452,0.967335,0.0417351,0,4.43901e+06
H4_1D_631g,234853455,5,42449,450624984,LIST,6446,64,6501,490768566,118.347,0.972559,0.043001,0,4.43901e+06
H4_1D_631g,5,5,42449,450624984,LIST,6414,64,6471,490639347,116.615,0.984678,0.0419273,0,4.43901e+06
H4_1D_631g,1736,5,42449,450624984,LIST,6431,64,6489,490703826,117.211,0.978281,0.0421374,0,4.43901e+06
H4_1D_631g,340955,5,42449,450624984,LIST,6441,64,6502,490746703,117.87,0.987701,0.041933,0,4.43902e+06
H4_1D_631g,82674392,5,42449,450624984,LIST,6420,64,6476,490653857,117.706,0.986962,0.0430668,0,4.43901e+06
H4_1D_631g,234853455,5,42449,450624984,LIST,6446,64,6501,490768566,117.349,0.975522,0.0420268,0,4.43901e+06
H4_1D_631g,5,5,42449,450624984,LIST,6434,65,6486,490707169,118.272,0.992571,0.0456446,0,4.4368e+06
H4_1D_631g,1736,5,42449,450624984,LIST,6438,65,6491,490738477,117.057,0.993635,0.0445604,0,4.4368e+06
H4_1D_631g,340955,5,42449,450624984,LIST,6461,65,6524,490815738,116.849,0.977432,0.0449998,0,4.4368e+06
H4_1D_631g,82674392,5,42449,450624984,LIST,6403,65,6459,490603546,117.41,0.969551,0.0449146,0,4.4368e+06
H4_1D_631g,234853455,5,42449,450624984,LIST,6423,65,6484,490666582,117.841,0.982688,0.0447994,0,4.43696e+06
H4_2D_6311g,5,14,154641,5979614600,LIST,17040,219,17096,759814704,2094.74,12.6133,0.279036,0,4.50784e+06
H4_2D_6311g,1736,14,154641,5979614600,LIST,17052,219,17103,759498029,2092.38,12.3858,0.282242,0,4.50555e+06
